Headline,Attention
"It Seems So Simple: Every Kid Deserves One. Thankfully, A New Idea Is Making Families Happen",0
"She May Still Be A Teen, But She's Taking The Dude-Dominated Silicon Valley By Storm",1
"Get This — Spurred By A Distaste For Payphones, This Teen's Inventing Tech With Huge Implications",0
"To Help The World’s Kids Stay Healthy, People Got Thinky, And What They Came Up With Is Super-Smart.",1
This Global Health Group’s Big Idea Was Simple: Co-Operation. What A Concept.,0
Rich Kids Aren't All Bad: Right. What They Let Colleges Do To Poor Kids So They Go Instead: Wrong.,1
College Are Giving Lots of Financial Aid $$ To Rich Kids. Meet Someone Who That's Really Hurting.,0
The Country With The Best Health Care Spends Less Than Half What The U.S. Does. Embarrassing.,1
"Since The U.S. Spends More On Health Care Than Anyone Else, We Must Have The Best System, Right?",0
"Putting 100K Homeless People Into Houses? Yes, They Did.",1
I Never Knew Watching People Get Their Own Homes Would Make Me Tear Up. Here I Am Doing Just That.,0
We're All Faking It. Isn't It Time We Opened Up About That?,1
"Genuis Is When You Move Past The Known Knowns And The Known Unknowns, To The Unknown Unknowns",0
This Teenage Girl Just Took High School Science Fairs To A WHOLE New Level,1
"When This Teen Shares Her Ideas, The Most Common Response Is 'You Did That!? You're Only 18!'",0
His dna Was Shredded By Two Atomic Bombs. So What Happened When He Had Kids?,1
"Scientists Said He Was ""Genetically Cursed"" By The Bomb. Did He Pass That On To His Children?",0
That Guy Riding A Bike On The Side Of The Road Would Like You To Know Something,1
"Drivers, It’s Time To Listen Up. Signed, Cyclists.",0
"Meet The Woman Who Has Saved Thousands Of Babies Using String, Tape And Her Medical Degree",1
"It Sounds Hard To Cut A Developing Country's Infant Death Rate In Half, Yet This Genius Woman Did It",0
Some Jerks Made Her Daughter Cry. So She Set Things Straight. Period.,1
Show This To All The Women In Your Life And Let Them Know — They Are Warriors,0
2 Towns Explain What Happened When Pot Became Legal Within Their Borders,1
Some Thought It Would Be A Lawless Hellscape. Others Couldn't Wait. 2 Cities Explain.,0
​A Sexist Congressman Decides To Not Let A Woman Get The Best Of Him And Then Loses That Battle,1
​A Congressman Tries To Mansplain His Way Out Of Being Forced To Acknowledge Immigrants Are Humans,0
A Guy Walked Into A Convention With A Hidden Camera. What He Captured Was Beyond Absurd.,1
"If You Think Life Is Too Precious To Be Lived In Fear, Here’s A Bandwagon You’ll Want To Hop On",0
One Possible Reason Why The U.S. Has One Of The Highest Teen Pregnancy Rates In The World,1
Why We All Fail When We Say Yes Please To Abstinence Only Education,0
Our Kids Are Being Marketed A World Where Mostly Only One Minority Is Cast As The Hero,1
"Hollywood Listened To The Past, And It Wound Up Repeating It. Too Much.",0
"The Hunger Games Plot Isn't Far From Reality, So Why Haven't We Noticed Yet?",1
When Some People’s Lives Start Being Compared To The Hunger Games Something’s Up,0
One Possible Reason Why The U.S. Has One Of The Highest Teen Pregnancy Rates In The World,1
What The Heck Does A President From The 80's Have To Do With Our Sex Ed Classes Today?,0
That Lady From Mad Men Tries To Work In A Modern Office And It Doesn't Go So Well,1
In The 60s Working Women Had A Really Hard Time. There's 1 Way Things Haven't Changed That Much.,0
"Shaming Isn't Always The Way To Get Results, But This Is Pathetic. C'mon Australia! C'mon U.S.!",1
Nothing Like A Competition To Get The Energy Flowing. C'mon Australia! C'mon U.S.!,0
"She's Not Saying You Can't Like The Hunger Games Anymore, But There Is Some Big Stuff It Got Wrong",1
"One Major Difference Between Fantasy And Reality For Some Folks, Totally Explained In 2 Minutes",0
All Those Men In Uniforms? They Don't Look Like Security To Her.,1
"Kids Like Me Go From Trouble In School To Trouble With The Law, She Says. Why?",0
What Some Hollywood Movie Scripts Are Really Saying About Women In One 10-Panel Comic,1
Here's A Plot That's Pretty Much The Opposite Of Something That Would Pass The Bechdel Test,0
What Some Hollywood Movie Scripts Are Really Saying About Women In One 10-Panel Comic,1
"Pretty Much The Definition Of Movies Using Women As Accessories. Hey, It Happens ...",0
"People Should Know About This Awful Thing That Is Happening, But Most Of Us Are Simply Unaware",1
"Sure These Trains Could Explode At Any Moment, Killing 100's Of People — Wait What Was The Question?",0
"For An Advanced Civilization, We’re Pretty Uncivilized About Food",1
Many Americans Throw Away Food Daily — And It Hurts More Than Just Hungry People,0
It Only Takes 6 Gifs For Nicki Minaj To Break Down One Of The Most Annoying Sexist Double Standards,1
Nicki Minaj Explains Why She Gets Flack For Being Assertive And the Reasoning Is Utter Sexist Bull,0
"Next Time A Creepy Dude Yells At You When You Walk Down The Street, Here's What He's Really Saying",1
"Normally I Just Think Cat-Calling Is Awful. After This, I'll Think It's Still Awful.",0
A Science Loving Dude Acts Like A Complete Idiot To Make Sure You Learn A Really Important Lesson,1
"Yes, What He's Doing Is Kind Of Dumb. But It's For Science, People!",0
What Muhammad Ali Said In 1971 Was Both Funny And Shocking Then. But Listen To It Today.,1
I Had No Idea Muhammad Ali Was Not Just An Incredible Athlete. He Was Also Hilarious. And Spot On.,0
A Science Dude Tries These Really Painful And Dumb Things At Home So You Can Learn. You're Welcome.,1
I'm Not Saying You Should Watch This Dude Torture Himself For Comedy. You Should Watch For Science.,0
"1 Poster Missed The Mark About Sexual Assault, So Someone Corrected The Problem Like A Boss",1
Boom! That's The Sound Of Someone Giving A Government Agency The Smackdown On One Huge Mistake.,0
A Woman Received A Letter Addressed To Her Husband. What It Said Left Her Stunned - And Angry.,1
The Outrageous Story That Made Me Understand The Absurdity Of Veteran's Health Care In America,0
Every Now And Then A Flash Mob Really Makes You Stop And Think. This Is One Of Those Times.,1
The Cops Killed A Man. And Broadway Has Something To Say About It.,0
These 2 Girls Surprised Everyone And Rocked The School Board Meeting (And The Mic),1
Some Adults Tried To Build An Incinerator Near Their School. But These Kids Ain't Having It.,0
Utah Drug Tested Almost 5 Thousand People On Welfare And The Results Almost Made Me Throw Something,1
"You Might Need A Magnifying Glass To Read These Drug Test Results, But It's Totally Worth It",0
"3 Major Gangs Surround Their House, Yet They Never Lock Their Doors",1
How Do You Fight Gang Violence? With Peace.,0
How Not To Get Raped. Yup. You Read That Right.,1
"Stop Telling Women How Not To Get Raped. It's Not Helping. Sincerely, Women.",0
There's No Excuse For Not Using Condoms. But Here Are Some Of The Top Excuses Anyway.,1
Condoms Do A Lot Of Good In This World. So Why Aren't People Using Them Enough?,0
This Is One Of The Most Hilarious Feminist Statements I've Seen In Quite Some Time,1
Well This Is ONE Way To Make Sure Other Country Singers Know About Your Country Debut,0
"Wonder Woman, Spider-Man, Captain America. All These Heroes Are Awesome. There's Just One Problem.",1
How The Internet Revolutionized Comic Book Fandom In A Way You Wouldn't Expect,0
What If I Told You America Is Not A Democracy? What If I Had Proof?,1
So Maybe I Can't Make Ezra's Voter Graph Any Less Scary. But I'll Be With You Every Step.,0
A TV Host Asked About What He Was Wearing. His Answer Showed How Awesome (Some) Celebrities Can Be.,1
What's Better Than A Celeb Talking About Something Important? One Who Knows What He's Talking About.,0
Sesame Street Made A Clip For Kids Who Have A Parent In Prison. It’ll Break Your Heart.,1
"I Get The Whole ‘Paying Your Debt To Society’ Thing When You Break The Law. But Families Pay, Too.",0
"If Earth Got 2 Degrees Warmer, Many Species Would Die. Should We Freak Out? No. Quite The Opposite.",1
"If You're Scared About The Earth Boiling Over, Follow Me: Take A Deep Breath. Breathe Out. There.",0
What A Famous Pro Athlete Wants Every Parent To Know 'Before' Signing Their Kids Up For A Sport,1
School's Starting Up Again ... And So Is Our Global Concussion Crisis,0
Elizabeth Warren Weighs In On The 'Having It All' Debate,1
Being A Working Mom Is Just Plain Hard: Take It From This Lady.,0
One Of The Best Comebacks I've Ever Heard In Under 140 Characters,1
Sometimes You've Gotta Let Out A Slow Clap For Somebody Who Knows To Say JUST The Right Thing,0
Don't You Love It When A Girl Tells You What She Wants? It's Like...Three Things.,1
Share This If You Think Being A Girl Is *Awesome*,0
The Terrifying Oncoming Reality They're Trying To Warn Us About Through One Funny Sketch,1
"He's A Comic, Not A Doctor. He's Not The Terrifying Future, Either. But That's What It's About.",0
Here's Facts About Some Trains That Will Stay With You Every Time You Drive Over Tracks From Now On,1
The One Thing That Should Never Ever Go Off The Rails,0
"If A Security Gap At The Airport Would Freak You Out, Wait 'Til You See The One We Totally Ignore",1
"There Are More Of These Than There Are Seats In Every NFL, NBA, MLB, And NHL Stadium Combined. Ugh.",0
Gin And Tonic Anyone? We’re Drinking For Climate Change!,1
"Even If There Wasn’t Liquor Involved, This Would Still Be The Most Fun Climate Talk Ever",0
The Best Restaurant I've Heard Of In A Long Time (And That Has Nothing To Do With Its Food),1
"He's A Self-Taught Cook With Many Burned Dishes Under His Belt, But Where He Is Now ... Just Wow",0
My 7-Year Old Son Said He'd Kick His Sister In The Nuts. Here's Why I Chose To Tell The Truth Then.,1
Decide Early That You Won't Shy Away From Sex Questions From Your Kids. It Makes Everything Easier.,0
"In Response To Robin Williams' Death, The Most Powerful Description Of Depression I’ve Ever Heard",1
There Are Millions Of People Out There Battling Depression. Here's How We Need To Talk About It.,0
The Difference Between Kurt Cobain And Robin Williams Is More Subtle And More Harsh Than You'd Think,1
A Story That Starts With The Happiest Society On Earth Will Help You Understand Suicide,0
Can Students Get Graded On How They Show Up To Class? Cause These Should Get Straight A's.,1
"Don't Even Think About Waiting For The School Bus Here. You'll Be Confused, And Then Really Pumped.",0
"A Woman Is Scared For The Future, So She Calls Up Some Scientists. Their Responses? Surprising.",1
Some Of Us Are Scared To Think 20 Years Into The Future. Or 50. Or 100. We Need To Get Over That.,0
Have You Ever Heard Of The Ludlow Massacre? Here’s Your Chance.,1
"I Don't Know About You, But I Love Reading About This Kind Of History",0
"Imagine If You Were One Of These Celebs' Former Teachers, Then Heard What They Said About You",1
"Even If You Didn't Listen In Spanish Class, It Still Might Have Changed Your Life",0
"The Day Her Son Was Born Was All Joy. The Next Day, Her Friends Came. On The 3rd Day, Shit Got Real.",1
"‘It’s A Big Scary World,’ She Said, ‘But I’ll Always Be There For You.’ They Didn’t Leave Together.",0
Get Ready To Be Shocked At What Kids Thought Sex Was Before Someone Explained It To Them,1
Sex! Now That I Have Your Attention Let's Have A Laugh About It,0
A Grammy Winning Trio Gets Interviewed But Only One Member Gets The 'Girly' Questions,1
She's An Award Winning Musician! Maybe Ask Her What's Going On In Her Head And Not On Her Lips?,0
A Pep Talk That'll Make You Wake Up In The Mornings With 'I'm Gonna Be Awesome' On The Mind,1
It's Hard Not To Smile During Kid President's Words,0
"They Were At A Beauty Pageant When She Told A Room Full Of Strangers A Deep, Uncomfortable Secret",1
Her Freshman Year Of High School — Things Got Crazy. Food Couldn’t Save Her But Her Words Did.,0
This Comedian Absolutely Destroys A Homophobic Heckler In The Most Hilariously Perfect Way,1
Hey Guys. Her Haircut Isn’t For You. Her Clothes Aren’t For You. She’s Not For You. Mmm Kay?,0
The Uncomfortable Truth That Can Only Be Seen Through These Satellite Photos,1
"If We Love Mother Earth So Much, Why Do We Have To Try So Hard To Change Her Beautiful Face?",0
48 Seconds Of Torture Sounds Like A Lot. 48 Years Is Unimaginable.,1
The Guy With The Whip And The Top Hat Is Definitely The Villain In This Scenario,0
"About Half Of Hollywood Is More Artificial Than She Is, So Why Aren’t They Being Judged Like Her?",1
The Only Label Worth Accepting Is What She Calls 'Super-Able',0
She Wrote This Song 15 Years Ago. It's Eerie How Perfect The Words Are For What's Happening Today.,1
Apparently It's Ok To Kill Unarmed Teens. Here's A Song That Describes How I Feel About That.,0
A Bride Was Told She Couldn't Buy A Wedding Dress Because Of Who She Was,1
Wedding Belle Blues: A Perfect Example Of Why We Have Anti-discrimination Laws,0
"10 Women Get Naked, Put Paint On Their Bodies And Deliver Some Meaningful Messages.",1
"Strangers Get Together For A Photo Shoot. It Involves Body Paint, Tree Bark And Acceptance.",0
