Headline,Attention
A Hilarious And Beautiful Song About All The Crazy Sh*t Women Do To Look Good,1
A Hilarious And Beautiful Song About All The Crazy Sh*t Women Do To Look Good,0
"What Two Sticks, A Nail And A Bucket Can Do That Test Tubes And Scientific Tests Can't",1
"When Some Sticks And A Bucket Are The Strongest Weapons Against Deadly Killers
",0
This Woman Saw A Huge Problem In Her Community And Did Something No One Else Knew How To Do,1
"This Woman Saw A Ginormous Problem, And, Well, She's Pretty Much Saving The Day",0
I Never Thought About My Cell Phone This Way. Did You?,1
Why We Need More Cell Phones In The World,0
WATCH: Celebrities Wasting Money To Make The World A Better Place,1
How Celebrities Wasting Money Makes The World A Better Place,0
"How Can Two Sticks, A Nail And A Bucket Solve A Problem Test Tubes And Scientific Tests Can't?",1
"What Can Two Sticks, A Nail And A Bucket Do Better Than Test Tubes And Scientific Tests?",0
At 5pm A Man's Daughter Was Sick. By 7pm She Was Dead. Her Killer Is Now Being Cleaned Up.,1
At 5pm A Man's Daughter Was Sick. By 7pm She Was Dead. Her Killer Is Now Being Cleaned Up.,0
You Know Those Power Lines That Stretch On Forever When You're Driving Across The Countryside?,1
You Know Those Power Lines That Stretch On Forever? Here Are The People Who Actually Hang Them.,0
The Warning Label That We Never Knew We Needed Until We Saw It,1
A Good Idea That We Actually Came Up With Decades Ago But Forgot To Keep Using,0
"His Fraternity Gave Him The Same Bland, Empty Lecture On Drinking … Here’s His Response",1
"His Fraternity Gave Him The Same Bland, Empty Lecture On Drinking … Here’s His Response",0
"After I Saw This, I Put Down My Phone And Didn’t Pick It Up For The Rest Of The Day",1
"If You Ever Feel Panicked When Your Phone Is At 20% Battery, This Might Help",0
Pretty Much The Next Jimi Hendrix — Is That Too Subtle For How Talented I Think This Kid Is?,1
Pretty Much The Next Jimi Hendrix — Is That Too Subtle For How Talented I Think This Kid Is?,0
"How Can Two Sticks, A Nail And A Bucket Solve A Problem Test Tubes And Scientific Tests Can't?",1
"How Can Two Sticks, A Nail And A Bucket Solve A Problem Test Tubes And Scientific Tests Can't?",0
"At 5 P.M., A Girl Got Sick. By 7 P.M., She Was Dead. Her Killer Is Now Being Cleaned Up.",1
"At 5 P.M., A Young Woman Got Sick. By 7 P.M., She Was Dead. Her Killer Is Now Being Cleaned Up.",0
"If We Legalize Weed In America, We'll Have To Deal With A Lot More Of These People",1
"If We Legalize Weed In America, We'll Have To Deal With A Lot More Of These People",0
"At First I Was All, “Shut UP, David Blaine!” But By The Time He Started Crying, I Was A Fan. ",1
"He Performs Life-Threatening Stunts For A Living, But This Speech Brought Him To Tears",0
"How Can Two Sticks, A Nail And A Bucket Solve A Problem Test Tubes And Scientific Tests Can't?",1
"The Incredible Thing Two Sticks, A Nail And A Bucket Can Do To Save Lives",0
Hahahaha! So﻿ true – 12 Statements Veterans Are Pretty Damn Tired Of Hearing.,1
Aaaarrrggghhh – 12 Statements Veterans Are Pretty Damn Tired Of Hearing.,0
A Ginormous Energy Company Picked A Fight With College Kids. They Probably Shouldn't Have Done That.,1
Once Upon A Time Some College Kids Chased An Energy Company Out Of Town,0
"A Ginormous Energy Company Picked A Fight With College Kids And Really, Really, Regretted It",1
Dear Ginormous Greedy Energy Company. Check. Your Move.,0
Remember These Incredible Facts The Next Time You Sleep In On A Saturday,1
Remember These Incredible Facts The Next Time You Sleep In On A Saturday,0
Remember These Facts The Next Time You Sleep In On A Saturday,1
Remember These Historical Facts The Next Time You Sleep In On A Saturday,0
What’s Schizophrenia Like? A Woman Who Hears Voices Explains It Beautifully.,1
"Talking To The Voices In Her Head Helped Her Get Better, Now She’s Helping Others",0
"HAHAHA, So﻿ True! 12 Statements Veterans Are Pretty Damn Tired Of Hearing.",1
12 Statements Veterans Are Pretty Damn Tired Of,0
"Yes, Right, This Radio Host Host Makes Sense. Maternity Leave Is A Ridiculous Concept. Oh, Wait...",1
"Yes, Right, This Radio Host Host Makes Sense. Maternity Leave Is A Ridiculous Concept. Oh, Wait...",0
What’s Schizophrenia Like? A Woman Who Hears Voices Explains It Beautifully.,1
What’s Schizophrenia Like? A Woman Who Hears Voices Explains It Beautifully.,0
"At First I Was All, “Really, David Blaine?” But By The Time He Started Crying, I Was A Fan.",1
"At First I Was All, “Whatever, David Blaine,” But By The Time He Started Crying, I Was A Fan.",0
"Yes, Right, This Radio Host Host Makes Sense. Maternity Leave Is A Ridiculous Concept. Oh, Wait...",1
"Yes, Right, This Radio Host Host Makes Sense. Maternity Leave Is A Ridiculous Concept. Oh, Wait...",0
Remember These Facts The Next Time You Sleep In On A Saturday,1
Remember These Facts The Next Time You Sleep In On A Saturday,0
Rep. John Lewis Joined Fast Food Workers On Strike And This Is What He Said,1
One Of The Original Icons Of The Civil Rights Movement Joins Striking Fast Food Workers,0
"This Radio Show Host Makes Sense. Maternity Leave Is A Ridiculous Concept. Oh, Wait...",1
"This Radio Show Host Makes Sense. Maternity Leave Is A Ridiculous Concept. Oh, Wait...",0
Hilarious Examples Of People Who Can’t Think For Themselves,1
Hilarious Examples Of People Who Can’t Think For Themselves,0
Science Has Been Lying To You About Some Fundamental Truths,1
Science Has Been Lying To You About Some Fundamental Truths,0
"His Fraternity Gave Him The Same Bland, Empty Lecture On Drinking … Here’s His Response",1
"His Fraternity Gave Him The Same Bland, Empty Lecture On Drinking … Here’s His Response",0
A Greedy Old Power Company Decided To Pick A Fight With Some Young Organized 20-Somethings. Whoops.,1
A Greedy Old Power Company Decided To Pick A Fight With Some Young Organized 20-Somethings. Whoops.,0
Some College Kids Figured Out How To Cut Energy Companies Out Of Our Lives. They Are Not Amused.,1
Some College Kids Figured Out How To Cut Energy Companies Out Of Our Lives. They Are Not Amused.,0
This Is What Happens When A Congressman Joins With Fast Food Workers To Make Some Change,1
This Is What Happens When A Congressman Joins With Fast Food Workers To Make Some Change,0
"Do You Remember the Female Avenger? This Little Girl Does, And She Has Something To Say About It. ",1
"Do You Remember the Female Avenger? This Little Girl Does, And She Has Something To Say About It. 
",0
"If You Recognize Yourself In This Video, It’s Time To Do Something About It
",1
"When Did We Turn Into A Bunch Of Soulless, Addicted Techbots?",0
Some College Kids Figured Out How To Cut Energy Companies Out Of Our Lives. They Are Not Amused.,1
Some Organized Folks Figured Out How To Cut Energy Companies Out Of Our Lives. They Are Not Amused.,0
Some College Kids Figured Out How To Cut Energy Companies Out Of Our Lives. They Are Not Amused.,1
Some College Kids Figured Out How To Cut Energy Companies Out Of Our Lives. Guess Who Is Not Amused?,0
Some College Kids Figured Out How To Cut Energy Companies Out Of Our Lives. They Are Not Amused.,1
A Overzealous Power Company Tried To Take Advantage Of An Entire Town. Whoops.,0
"It Kills 3 People A Minute, But That's Not Stopping This Group Of Heroes",1
Holy Crap! They've Already Saved 20 Million Lives. That Deserves Way More Than Applause.,0
This Woman Saw A Huge Problem In Her Community And Did Something No One Else Knew How To Do,1
"Her Community Needed Some Serious Help, So She Took On The Challenge",0
"The Most Powerful Weapon In The World Is The One That 897 Million People Don’t Have
",1
"The Most Powerful Weapon In The World That I Wish Every Man, Woman, And Child Had Access To",0
A Bunch Of Young Punks Just Managed To Make A Giant Corporation Freak Out Big Time,1
A Bunch Of Young Punks On A Bus Just Managed To Make A Giant Corporation Freak Out Big Time,0
"The Most Powerful Weapon In The World Is The One 775 Million People Don’t Know How To Use
",1
The Most Powerful Weapon In The World Is The One That 897 Million People Don’t Have,0
A Bunch Of Young Punks Just Managed To Make A Giant Monolithic Corporation Freak Out Big Time,1
A Bunch Of Regular Folks Just Managed To Make A Giant Corporation Freak Out Big Time,0
A Bunch Of Young Punks Just Managed To Make A Giant Monolithic Corporation Freak Out Big Time,1
A Giant Monolithic Corporation Is Trying To Bully A City Into Paying More For Dirtier Power. Whoops.,0
The One Where The Doctors Do Miraculous Things Inside A Blow-Up Tent While A War Is Going On Outside,1
A Doctor Describes What It’s Like Working Inside An Inflatable Tent In The Middle Of A War,0
His Piano Playing Is Beautiful. I’m Glad He Has Somewhere To Play It Now.,1
"For These Homeless Families, One Key Makes All The Difference In The World",0
"The Most Powerful Weapon In The World Is The One 775 Million People Don’t Know How To Use 
",1
"The Most Powerful Weapon In The World Is The One 775 Million People Don’t Know How To Use 
",0
A Bunch Of Young Punks Just Made A Giant Monolithic Corporation Freak Out Big Time,1
A Bunch Of Young Rabblerousers Just Made A Giant Monolithic Corporation Freak Out Big Time,0
"When Everything In Syria Is An Emergency Room, A 'Normal' Hospital Visit Looks Like This",1
"In Syria, One Of The Only Hospitals Is Actually A Tent",0
A Bunch Of Young Punks Just Made A Giant Corporation Freak Out Big Time And They're Doing It Again,1
A Bunch Of Young Punks Just Made A Giant Corporation Freak Out Big Time And They're Doing It Again,0
A Bunch Of Young Geniuses Just Made A Corrupt Corporation Freak Out Big Time. Time For Round Two.,1
Some Young Geniuses Made A Corrupt Corporation Freak Out Big Time. They Are Coming Back For Seconds.,0
The Things This Dude Is Saying About Why Your Job Is Better Than It Used To Be Are Fact,1
The Things This Dude Is Saying About Why Your Job Is Better Than It Used To Be Are Truthy Truths,0
A Bunch Of Young Geniuses Just Made A Corrupt Corporation Freak Out Big Time. Time For Round Two.,1
A Bunch Of Young Geniuses Just Made A Corrupt Corporation Freak Out Big Time. Time For Round Two.,0
A Bunch Of Young Geniuses Just Made A Corrupt Corporation Freak Out Big Time. Time For Round Two.,1
A Bunch Of Young Geniuses Just Made A Corrupt Corporation Freak Out Big Time. Time For Round Two.,0
One Man Got To Hear These Words From His Sons Before They Died On 9/11,1
One Man Got To Hear These Words From His Sons Before They Died On 9/11,0
I Never Thought I'd See The Day Where Even Broad Daylight Is Too Dangerous For Love,1
I Never Thought I'd See The Day Where Even Broad Daylight Is Too Dangerous For Love,0
It's Like Working Overtime And Not Getting Paid For It,1
It's Like Busting Your Ass AND Getting A Pay Cut,0
It's Like Working Overtime And Not Getting Paid For It,1
It's Like Working Overtime And Not Getting Paid For It,0
"A Beautiful, Animated Reminder Of What You Can Do To Save A Life",1
"Be Inspired To Save A Life By, Er, The Red Line Along The Bottom Of A YouTube Video",0
​Sorry Pregnant Lady: You Can't Give Birth Here Because You're Poor,1
​Sorry Pregnant Lady: You Can't Give Birth Here Because You're Poor,0
"When A Whole Country Is An Emergency Room, A 'Normal' Hospital Visit Looks Like This",1
"When Everything In Syria Is An Emergency Room, A 'Normal' Hospital Visit Looks Like This",0
"Here's A Way To Find Out Exactly How Much Money You Should Be Earning, But Probably Aren't",1
Ever Wish You Could See Just How Much You SHOULD Be Making?,0
"What Killed 30,000 Children In 3 Months Has These Celebrities Saying The F-Word",1
I Learned About A Whole Other F-Word And I Think I'm Better For It,0
"Hey Science, You're Great - But Two Sticks, A Nail And A Bucket Solve A Problem Better Than You",1
How Can Two Sticks And A Bucket Solve A Problem Test Tubes Better Than Test Tubes And Science Labs?,0
"A Beautiful, Animated Reminder Of What You Can Do To Save A Life",1
"A Beautiful, Animated Reminder Of What You Can Do To Save A Life",0
​Sorry Pregnant Lady: You Can't Give Birth Here Because You're Poor,1
​Sorry Pregnant Lady: You Can't Give Birth Here Because You're Poor,0
A Beautifully Animated Reminder Of What You Can Do To Save A Life,1
"A Beautiful, Animated Reminder Of What You Can Do To Save A Life",0
"If You Happen To Know A Teacher, Here's Something That Will Make Their Day",1
"What If Lesson Plans And Other Resources For Teachers Were Shareable, Open Source, And Free?",0
"These Doctors Don't Give A Damn About Your Politics Or Wealth, They Just Want To Do Their Job",1
"These Doctors Don't Give A Damn About Your Politics Or Wealth, They Just Want To Do Their Job",0
"Here's An F-Word That's Okay To Say Around Children, But Really Hard To Explain To Them",1
"Here's An F-Word That's Okay To Say Around Children, But Really Hard To Explain To Them",0
You'll Never Guess Where A Quarter Of The World's Prison Population Is,1
You'll Never Guess Where A Quarter Of The World's Prison Population Is,0
This Is What Happens When You Come Across A Straight Politician Who Knows His Gay Stuff,1
