clickability_test_id,headline,clicks,impressions
5515c3ae663131001ccc0000,The web is in danger. Here's how we fix it.,2,2098
5515c3ae663131001ccc0000,"From a small scientific network to the way your kids talk to Grandma, the World Wide Web has changed lives.",2,2025
5515c3ae663131001ccc0000,"From a small scientific network to the way your kids talk to Grandma, the Web has changed lives.",3,2075
5515c3ae663131001ccc0000,There are people who are desperately trying to exploit the Internet. Here's how we stop them.,3,2000
5515c3ae663131001ccc0000,The very foundation of the Internet can be summed up in 1 word.,3,1995
5515c3ae663131001ccc0000,"Hard to believe the World Wide Web is only 25 years old, isn't it?",4,2029
5515c3ae663131001ccc0000,Here's how we take back the Internet from the bullies who are ruining it.,6,1961
5515c9e4616664002cbe0000,A gay couple recorded a super sweet song for a baby they haven't met yet.,7,1982
5515c9e4616664002cbe0000,A gay couple recorded a super sweet song for a baby they haven't met yet.,9,2119
5515c9e4616664002cbe0000,A gay couple recorded a super sweet song for a baby they haven't met yet.,10,2015
5515c9e4616664002cbe0000,A gay couple recorded a super sweet song for a baby they haven't met yet.,14,2047
5515c9e4616664002cbe0000,A gay couple wanted to adopt a baby. So they did something a little out of the ordinary.,17,1989
551802ce6234610018030000,"When another comedian publicly mocked her injury and weight, she responded with this eloquent video.",14,2034
551802ce6234610018030000,"She's okay with being a fat, one-armed comedian, but not someone else's joke.",14,2016
551802ce6234610018030000,He went on TV and mocked another comedian. He told no jokes. They still laughed. Hear her response.,19,1989
551802ce6234610018030000,"After being mocked by a comedian, she responded with a message about life, comedy, and humility.",22,2081
551802ce6234610018030000,A comedian went on TV and viciously insulted a fellow comedian. Here's her eloquent response.,28,2043
5518b4ee643266000c1d0000,"Left and right, we have one thing in common: We've totally let down the founders.",3,2106
5518b4ee643266000c1d0000,Guess how the people paid to look out for your best interest spend up to 70% of their time.,4,1992
5518b4ee643266000c1d0000,"Her first day on the job, a coworker told her to ""lean to the green."" He wasn't an environut.",7,2049
5518b4ee643266000c1d0000,He stands up in front of a treehouse and talks about how a republic ends. I stand up and cheer.,7,2041
5518b4ee643266000c1d0000,Harvard law professor asks who is driving this circus wagon. The answer is not surprising.,8,1982
5518ba31643266000c2f0000,Lots of colleges are pulling out of fossil fuel investments. Will they convince theirs to do it?,5,2030
5518ba31643266000c2f0000,They thought their school was in the education business. Problem: It was also in the oil business.,6,1980
5518ba31643266000c2f0000,They love their school. It's perfect. There's just one thing that has to change.,7,2068
5518ba31643266000c2f0000,"College kids care so much about what their school invests in, they made a rap video. With vests.",8,2032
5518ba31643266000c2f0000,You know it's important when a bunch of college kids are willing to look silly to get the word out.,9,2029
5519380d37336200182c0000,Got a 401-K? Do you know what your money is doing when you're not watching it?,1,2061
5519380d37336200182c0000,"College kids care so much about what their school invests in, they made a rap video. With vests.",3,1965
5519380d37336200182c0000,Their vests look silly. No wonder they want to divest.,4,2033
5519380d37336200182c0000,It's a rap video. About money. That isn't even theirs.,5,2056
5519380d37336200182c0000,Remember when fossils were cool? Now they want their school to get rid of them.,6,1990
55194d40373362000c3c0000,"Trevor Noah is taking over the 'Daily Show' from Jon Stewart, and that's super exciting.",24,2021
55194d40373362000c3c0000,Trevor Noah is taking over 'The Daily Show.' Here's what he was doing before he got there.,28,2039
55194d40373362000c3c0000,You might not know the guy who's taking over 'The Daily Show.' You should.,36,2096
55194d40373362000c3c0000,Here's what you need to know about the guy taking over for Jon Stewart on 'The Daily Show.',35,2008
55194d40373362000c3c0000,The guy taking over for Jon Stewart is absolutely hilarious. Here's the evidence.,50,1986
5519621a37336200185d0000,"When a blacks and whites get together, there are some things to consider.",25,2098
5519621a37336200185d0000,"When a black woman and a white man get it on, there are some things to consider.",32,2023
5519621a37336200185d0000,"When a black woman and a white man get together, there are some things to consider.",33,2011
5519621a37336200185d0000,"When a black person and a white person get together, there are some things to consider.",39,1995
551972993039610018230000,Students are walking out of classrooms and pulling off clothes to send a message about dirty money.,7,2064
551972993039610018230000,Remember when fossils were cool? Now they want their school to get rid of them.,7,2057
551972993039610018230000,True fact: Your school might be getting its money from dinosaurs. Not old people. Literal dinosaurs.,7,2031
551972993039610018230000,These students know a dirty secret about how their school makes money. They want you to know too.,15,1996
5519824463373400182b0000,How can we prevent rape? Kenya is working on the answer with this unique program for boys and girls.,6,1964
5519824463373400182b0000,"Take notice: Kenya committing to rape prevention with this unique, 2-part program",7,2004
5519824463373400182b0000,"Boys all over Kenya are learning how to prevent rape, thanks to this incredible program.",10,2048
5519824463373400182b0000,Kenya's unique rape prevention program is already showing signs of success,20,2008
5519824463373400182b0000,Check out this unique approach to rape prevention that's starting to get major attention.,21,2076
5519824463373400182b0000,Kenya's unique approach to rape prevention should have the rest of the world taking note.,27,2093
551982773039610024390000,We assumed women's TV networks would be pro-woman. Silly us.,11,2059
551982773039610024390000,A big 'thank-you' to the women's networks for telling the true stories of women. As if.,11,2039
551982773039610024390000,"Thanks, women's TV. Now we get that the 'strength of sisterhood' is about body slams.",13,2032
551982773039610024390000,With embarrassments like this you wonder if women's networks even knew it was Women's History Month.,14,2046
551982773039610024390000,They came on the air promising real stories of real women. Now they're just embarrassing.,19,2063
5519852d303961000c390000,"In 2016, there will be two elections. 99.95% of us won't get to vote in the important one.",21,2017
5519852d303961000c390000,"In 2016, there will be two elections. 99.95% of you won't get to vote in the important one.",23,2101
5519852d303961000c390000,"In 2016, there will be two elections. 99.95% of us won't get to vote in the important one.",24,2039
5519852d303961000c390000,"In 2016, there will be two elections. 99.95% of you won't get to vote in the important one.",29,2010
551996143738360024310000,People find different ways of giving to their communities. His is through a camera.,4,2078
551996143738360024310000,What does water mean to you? This young Navajo wants his community to think about it.,8,2059
551996143738360024310000,A law could change his community forever but no one knows.  He's fighting back with a camera.,8,1975
551996143738360024310000,"His film won him a trip to the White House, but what he really cares about happens back home.",10,2044
5519a4d5663231002c570000,"He's like 'we all belong to more than one country,' let's not make this weird.",5,2009
5519a4d5663231002c570000,"They're different ages, races and genders. They're all being criminalized.",6,2020
5519a4d5663231002c570000,He's a smart guy who explains why 'aliens' don't exist when we're talking about people.,7,2026
5519a4d5663231002c570000,"They're called thieves and aliens, but he just wants to be called by his name.",8,2084
5519a4d5663231002c570000,"He's over being called “illegal"" so he wrote the realest manifesto I've heard.",11,2034
5519a77f373836000c4b0000,"Even after the repeal of 'Don't Ask, Don't Tell,' these people can still be fired from the military.",2,2048
5519a77f373836000c4b0000,"Even after the repeal of 'Don't Ask, Don't Tell,' they have to keep their identities secret.",9,2042
5519a77f373836000c4b0000,It's an open secret among the members of her platoon. It shouldn't have to be a secret.,27,2063
5519a77f373836000c4b0000,There's 1 big difference between the American and British military.,27,2024
5519ab5a3738360018790000,These networks promised stories about real women. Who are *these* people?,7,2114
